Annual Fees,Originator,Years in Business,1/Years,Credit score,Property Ownership,SIC Code,Industry Category,Industry Subcategory,Num Credit Inquiries,Active Credit Lines,Active Credit Available,Active Credit Balance,Utilitization Percent,Past Due Total Balance,Avg Monthly Payment,Active #30Days,Active #60Days,Active #90Days,Num Charged Off,Credit Bal of Charge Offs,Past Due of Charge Offs,Percent Active Current,Active Percent Revolving,Ever Bankrupt?,Num of Bankruptcies,Time Since Bankruptcy,Num of Child Supports,Num of Closed Judgments,Num of Closed Tax Liens,Amt Past Judgments,Population of Zip Code,White Population,Black Population,Hispanic Population,Asian Population,Hawaiian Population,Indian Population,Other Population,Male Population,Female Population,Households in Zip Code,Persons Per Household,Average House Value,Income Per Household,Median Age,Median Age Male,Median Age Female,State,TimeZone,Metropolitan Statistical Area,Region,Division,Employment,First Quarter Payroll (000),Annual Payroll (000),Avg Annual Salary 
"$3,910 ",C,7,0.125,498,Lease,56210000,Retail - Clothes & Accessories,Women's clothing,0,3,$250 ,"$20,763 ",98.81,$40 ,$491 ,1,1,0,0,,,0.66666667,0,no,0,,0,0,0,0,14031,12393,289,1568,514,20,34,475,6831,7200,8610,1.83,"$403,600 ","$71,926 ",41.7,40.1,43.6,TX,6,"Houston-Galveston-Brazoria, TX CMSA",South,West South Central,53840,"$853,897 ","$3,192,635 ","$59,299 "
"$2,920 ",C,28,0.034482759,523,Lease,80210000,Services - Health,Dentists,5,11,"$117,250 ","$92,262 ",44.04,$315 ,"$3,434 ",8,1,0,0,,,0.90909091,0.99763047,no,0,,0,0,5,0,51217,39769,2655,4034,6153,29,101,1270,23927,27290,33203,1.56,"$1,000,001 ","$66,342 ",34.9,35.5,34.2,NY,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,107358,"$1,479,625 ","$5,917,315 ","$55,118 "
"$3,200 ",C,1,0.5,525,Lease,56210000,Retail - Clothes & Accessories,Women's clothing,6,13,"$98,860 ","$92,698 ",48.39,$141 ,"$2,134 ",6,0,0,0,,,0.92307692,0,no,0,,0,0,0,0,37047,32903,1996,4251,708,10,50,682,18086,18961,14360,2.95,"$163,400 ","$69,714 ",37,36.6,37.2,FL,5,"West Palm Beach-Boca Raton, FL MSA",South,South Atlantic,9735,"$61,934 ","$264,337 ","$27,153 "
"$2,680 ",C,3,0.25,515,Lease,59210000,Retail - Others,Alcoholic beverages,2,5,"$7,370 ","$79,794 ",91.54,$832 ,"$1,246 ",7,0,0,0,,,0.8,0,no,0,,0,0,0,0,30269,28184,464,937,805,8,43,355,14526,15743,13264,2.36,"$133,500 ","$54,629 ",34.2,33,35.4,IA,6,"Des Moines, IA MSA",Midwest,West North Central,13157,"$91,968 ","$387,753 ","$29,471 "
"$3,980 ",B,2,0.333333333,627,Lease,54110000,Retail - Food Stores,Groceries,3,16,"$69,550 ","$222,507 ",76.19,$184 ,"$3,177 ",0,0,0,0,,,0.9375,0.07713831,no,0,,0,0,0,0,25287,22471,618,1964,890,12,119,651,12304,12983,11417,2.41,"$68,700 ","$33,732 ",36.7,35.6,37.9,FL,5,"Tampa-St. Petersburg-Clearwater, FL MSA",South,South Atlantic,10452,"$59,863 ","$246,789 ","$23,612 "
"$2,740 ",C,3,0.25,706,Lease,58129902,Services - Eating and Drinking,Cafe,1,11,"$82,150 ","$21,682 ",20.88,$0 ,$561 ,1,0,0,0,,,1,1,no,0,,0,0,0,0,24778,23127,130,1577,821,3,26,366,11758,13020,8688,2.88,"$227,000 ","$62,907 ",39.7,38,41.4,NY,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,4277,"$26,318 ","$114,880 ","$26,860 "
"$3,060 ",B,3,0.25,639,Lease,75380000,Services - Auto Repair & Maintenance,Automotive general repair shops,6,8,"$72,672 ","$314,485 ",81.23,$0 ,"$3,346 ",2,0,0,0,,,1,0,no,0,,0,0,0,0,38963,30282,796,1426,5395,96,247,478,19988,18975,15317,2.14,"$370,500 ","$40,246 ",24.9,25,24.7,WA,8,"Seattle-Tacoma-Bremerton, WA CMSA",West,Pacific,17633,"$123,167 ","$514,769 ","$29,194 "
"$3,220 ",B,21,0.045454546,500,Lease,56210102,Retail - Clothes & Accessories,Bridal shops,9,24,"$42,825 ","$359,698 ",89.36,$103 ,"$4,387 ",9,1,0,0,,,0.95833333,0.18460812,no,0,,0,0,0,0,14864,14562,103,66,108,6,10,10,6892,7972,6526,2.36,"$86,900 ","$39,952 ",44.8,43.1,46.3,PA,5,,Northeast,Middle Atlantic,6465,"$43,093 ","$190,680 ","$29,494 "
"$2,580 ",A,2,0.333333333,705,Lease,58120100,Services - Eating and Drinking,Ethnic food restaurants,4,18,"$125,750 ","$835,322 ",86.92,$0 ,"$6,098 ",0,0,0,0,,,1,3.55E-05,no,0,,0,0,0,0,41637,33339,5339,4745,898,13,105,942,20162,21475,16935,2.67,"$125,800 ","$52,025 ",37.9,37.1,38.6,FL,5,"West Palm Beach-Boca Raton, FL MSA",South,South Atlantic,12538,"$76,233 ","$323,931 ","$25,836 "
"$3,030 ",B,73,0.013513514,605,Mortgage,54610000,Retail - Food Stores,Bakeries,5,16,"$104,034 ","$161,557 ",60.83,$0 ,"$2,713 ",14,1,0,0,,,1,0,no,0,,0,0,0,0,46535,37381,648,1464,627,6,117,414,23531,23004,16891,2.97,"$120,600 ","$31,159 ",29.9,29.8,30.1,MI,5,"Detroit-Ann Arbor-Flint, MI CMSA",Midwest,East North Central,30921,"$308,001 ","$1,145,483 ","$37,045 "
"$3,140 ",C,15,0.0625,549,Lease,58130100,Services - Eating and Drinking,Bars & lounges,5,7,"$8,500 ","$37,744 ",81.62,$412 ,"$1,060 ",8,3,0,0,,,0.85714286,0.38252708,no,0,,0,0,0,0,45813,30974,10871,1938,1352,26,89,901,22014,23799,21614,2.23,"$108,100 ","$38,591 ",31.8,30.9,32.9,OH,5,"Columbus, OH MSA",Midwest,East North Central,24231,"$184,047 ","$759,440 ","$31,342 "
"$3,020 ",B,5,0.166666667,469,Lease,7520000,Services - Pets,"Animal training, grooming, boarding services",6,17,"$67,780 ","$222,279 ",76.63,"$2,723 ","$3,508 ",18,2,4,0,,,0.88235294,0.29129526,no,0,,0,0,0,0,23356,17717,4089,721,689,7,26,350,10968,12388,10974,2.15,"$101,100 ","$39,755 ",40,37.6,42.1,PA,5,"Harrisburg-Lebanon-Carlisle, PA MSA",Northeast,Middle Atlantic,13878,"$79,449 ","$332,892 ","$23,987 "
"$3,610 ",C,2,0.333333333,531,Lease,72160000,Services - Personal,Dry cleaning,1,12,"$59,100 ","$108,121 ",64.66,$127 ,"$1,201 ",8,0,6,0,,,0.83333333,0.53682955,no,0,,0,0,0,0,51344,25121,3105,30166,4058,49,434,14857,25989,25355,16977,3.09,"$180,800 ","$29,657 ",29.3,28.8,29.8,CA,8,"Los Angeles-Riverside-Orange County, CA",West,Pacific,14965,"$116,892 ","$473,182 ","$31,619 "
"$3,390 ",C,1,0.5,691,Lease,57310000,"Retail - Furniture, Furnishings & Appliances","Radio, television & electronic stores",1,11,"$94,500 ","$193,658 ",67.21,$0 ,"$2,381 ",0,0,0,0,,,1,0.21421616,no,0,,0,0,0,0,20696,19657,175,740,345,9,73,129,10239,10457,8832,2.43,"$130,900 ","$49,229 ",43.2,42.4,44.1,FL,5,"Melbourne-Titusville-Palm Bay, FL MSA",South,South Atlantic,7814,"$46,920 ","$213,797 ","$27,361 "
"$3,180 ",A,9,0.1,507,Lease,75380000,Services - Auto Repair & Maintenance,Automotive general repair shops,9,20,"$64,185 ","$776,288 ",92.36,"$5,193 ","$8,645 ",6,1,1,0,,,0.9,0.06456932,no,0,,0,0,0,0,23573,15458,2386,4376,2082,40,101,2225,11482,12091,8684,2.78,"$134,200 ","$37,099 ",32.6,31.1,34.1,MA,5,"Boston-Worcester-Lawrence, MA-NH-ME-CT CMSA",Northeast,New England,8466,"$102,113 ","$462,846 ","$54,671 "
"$3,670 ",C,18,0.052631579,594,Lease,59950000,Retail - Others,Optical goods,7,22,"$582,810 ","$637,240 ",52.23,$957 ,"$9,300 ",5,0,0,0,,,0.95454545,0.12435221,no,0,,0,0,1,0,33833,29878,1728,10400,518,8,41,742,15491,18342,25412,1.88,"$291,500 ","$33,784 ",47.8,44.4,50.7,FL,5,"Miami-Fort Lauderdale, FL CMSA",South,South Atlantic,8011,"$48,431 ","$204,664 ","$25,548 "
"$2,320 ",B,8,0.111111111,656,Lease,54110000,Retail - Food Stores,Groceries,1,14,"$44,890 ","$16,883 ",27.33,$0 ,$475 ,9,1,0,0,,,1,1,no,0,,0,0,0,0,806,507,3,448,12,4,19,227,390,416,566,2.47,"$107,500 ","$24,375 ",42.5,42.3,42.8,CO,7,,West,Mountain,65,$202 ,$918 ,"$14,123 "
"$2,980 ",B,3,0.25,568,Lease,72990106,Services - Personal,Tattoo parlor,2,5,"$3,100 ","$21,520 ",87.41,$0 ,$572 ,0,0,0,0,,,1,0,no,0,,0,0,0,0,48536,34746,10275,2243,649,15,586,931,23077,25459,23049,2.4,"$66,000 ","$30,489 ",36.3,34.9,37.6,MD,5,"Washington-Baltimore, DC-MD-VA-WV CMSA",South,South Atlantic,28387,"$265,755 ","$1,089,694 ","$38,387 "
"$3,920 ",C,18,0.052631579,735,Lease,73891500,Services - For Businesses,Lettering & sign painting services,1,11,"$32,500 ","$188,617 ",85.3,$0 ,"$3,316 ",0,0,0,0,,,1,0.11079887,no,0,,0,0,0,0,26137,22374,877,1749,1374,27,73,536,12956,13181,14124,1.89,"$457,700 ","$60,299 ",39.2,38.7,39.7,CA,8,"Los Angeles-Riverside-Orange County, CA",West,Pacific,10280,"$91,737 ","$410,495 ","$39,931 "
"$2,420 ",B,21,0.045454546,498,Lease,59210000,Retail - Others,Alcoholic beverages,4,5,"$5,700 ","$34,601 ",85.86,"$1,063 ","$1,198 ",7,3,1,0,,,0.2,0.18765873,no,0,,0,0,0,0,34611,27864,2333,7074,517,8,136,2726,16737,17874,14655,2.45,"$120,500 ","$44,593 ",36.7,35.4,38.1,CT,5,New York-Northern New Jersey-Long Island,Northeast,New England,17232,"$163,804 ","$654,370 ","$37,974 "
"$3,800 ",C,1,0.5,552,Lease,58120500,Services - Eating and Drinking,Family restaurants,1,10,"$31,300 ","$121,432 ",79.51,$219 ,$829 ,4,2,0,0,,,0.9,0.25680122,no,0,,0,0,0,0,28893,26781,120,549,476,39,757,143,14210,14683,12830,2.16,"$121,500 ","$26,880 ",27.6,27,28.4,MT,7,"Missoula, MT MSA",West,Mountain,16455,"$83,988 ","$365,469 ","$22,210 "
"$3,850 ",A,18,0.052631579,544,Lease,47240000,Services - Amusement & Recreation,Travel agency,4,18,"$25,810 ","$103,953 ",80.11,"$4,646 ","$2,139 ",11,2,0,0,,,0.94444444,0.23247092,no,0,,0,0,0,0,72077,26825,20196,30260,5249,78,453,14709,33559,38518,30707,2.54,"$192,600 ","$33,735 ",33.5,32.2,34.6,NY,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,11830,"$95,513 ","$390,045 ","$32,971 "
"$3,200 ",A,7,0.125,551,Lease,54610000,Retail - Food Stores,Bakeries,19,11,"$9,300 ","$70,250 ",88.31,$0 ,"$2,209 ",4,0,0,0,,,1,0,yes,1,86.6776316,0,1,0,13588,28554,27460,249,1835,319,10,31,197,13815,14739,20869,1.77,"$257,000 ","$46,841 ",52.5,51.1,53.8,FL,5,"Miami-Fort Lauderdale, FL CMSA",South,South Atlantic,18929,"$166,866 ","$667,786 ","$35,278 "
"$3,700 ",C,5,0.166666667,576,Lease,58130100,Services - Eating and Drinking,Bars & lounges,8,10,"$13,339 ","$210,069 ",94.03,$0 ,"$2,662 ",8,2,0,0,,,1,0,no,0,,0,0,0,0,14058,8238,223,7134,89,14,1504,3374,6886,7172,5718,2.65,"$65,700 ","$29,728 ",34.7,34,35.4,NM,7,,West,Mountain,3231,"$17,230 ","$71,111 ","$22,009 "
"$4,220 ",C,8,0.111111111,667,Lease,58120500,Services - Eating and Drinking,Family restaurants,1,17,"$202,650 ","$2,425,493 ",92.29,$0 ,"$17,372 ",4,0,0,0,,,1,0.00252302,no,0,,0,0,0,0,61097,31821,13957,10869,7150,48,192,5153,28105,32992,24634,2.56,"$167,900 ","$55,562 ",38.4,35.7,40.8,MD,5,"Washington-Baltimore, DC-MD-VA-WV CMSA",South,South Atlantic,7323,"$36,927 ","$161,114 ","$22,001 "
"$3,200 ",C,10,0.090909091,696,Lease,55310000,Retail - Automotive Dealers & Gas Stations,Automotive supplies,4,9,"$11,650 ","$35,598 ",75.34,$0 ,"$1,174 ",0,0,0,0,,,1,0.23459627,yes,1,52.5460454,0,0,0,0,33223,2252,29402,3100,96,19,75,528,15501,17722,9791,3.51,"$85,900 ","$39,132 ",29.2,26.4,31.3,FL,5,"Miami-Fort Lauderdale, FL CMSA",South,South Atlantic,3881,"$18,381 ","$140,544 ","$36,213 "
"$1,770 ",C,13,0.071428571,681,Lease,58120001,Services - Eating and Drinking,Restaurant serving alcohol,5,14,"$32,400 ","$58,089 ",64.19,$0 ,"$1,222 ",1,0,0,0,,,1,0.04906566,no,0,,0,0,0,0,30320,25156,1060,2000,1141,101,647,985,16159,14161,12639,2.26,"$149,000 ","$33,158 ",32.5,30.5,35.4,WA,8,"Seattle-Tacoma-Bremerton, WA CMSA",West,Pacific,20580,"$205,286 ","$762,143 ","$37,033 "
"$3,300 ",C,14,0.066666667,667,Lease,58120500,Services - Eating and Drinking,Family restaurants,2,17,"$202,650 ","$2,425,493 ",92.29,$0 ,"$17,372 ",4,0,0,0,,,1,0.00252302,no,0,,0,0,0,0,30129,15160,5346,8261,3990,22,154,4007,14792,15337,11086,2.78,"$166,500 ","$51,309 ",33.3,31.4,35.2,MD,5,"Washington-Baltimore, DC-MD-VA-WV CMSA",South,South Atlantic,20434,"$172,197 ","$735,493 ","$35,994 "
"$2,420 ",C,50,0.019607843,669,Own,76920000,Services - Miscellaneous Repair,Welding repair,2,6,"$32,650 ","$10,254 ",23.9,$0 ,$263 ,6,2,0,0,,,1,1,no,0,,0,0,0,0,13620,8632,3758,1653,72,11,64,810,6586,7034,7716,2.48,"$52,400 ","$25,269 ",36.4,35,38.1,FL,5,"Lakeland-Winter Haven, FL MSA",South,South Atlantic,4461,"$33,631 ","$139,488 ","$31,268 "
"$4,060 ",C,51,0.019230769,501,Lease,58120500,Services - Eating and Drinking,Family restaurants,11,26,"$692,350 ","$673,036 ",49.29,"$1,365 ","$5,699 ",5,1,1,0,,,0.96153846,0.90549999,no,0,,0,0,0,0,11691,11449,69,156,38,2,28,30,5785,5906,4938,2.53,"$137,400 ","$46,598 ",37,36.1,37.8,MA,5,"Boston-Worcester-Lawrence, MA-NH-ME-CT CMSA",Northeast,New England,3120,"$24,296 ","$101,767 ","$32,618 "
"$2,880 ",B,14,0.066666667,641,Lease,73891000,Services - For Businesses,Telephone services,4,25,"$59,795 ","$536,402 ",89.97,$0 ,"$10,134 ",0,0,0,0,,,1,0.20205683,no,0,,0,0,1,0,22897,16894,4660,2063,193,15,149,470,11430,11467,9622,2.52,"$138,600 ","$38,472 ",39.1,36.7,41.4,NY,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,12196,"$88,477 ","$385,998 ","$31,650 "
"$2,410 ",A,13,0.071428571,682,Lease,54110000,Retail - Food Stores,Groceries,2,6,"$8,000 ","$32,664 ",80.33,$0 ,$823 ,0,0,0,0,,,1,0.15742423,yes,1,24.1578144,0,0,0,0,393,353,0,35,1,2,13,14,211,182,206,2.4,"$300,000 ","$42,417 ",39.9,37.3,42,NV,8,,West,Mountain,56,$168 ,"$1,328 ","$23,714 "
"$3,340 ",C,7,0.125,594,Lease,54110000,Retail - Food Stores,Groceries,6,11,"$22,620 ","$76,781 ",77.24,$0 ,"$1,409 ",0,0,0,0,,,1,0,yes,1,47.6973684,0,0,0,0,37682,33581,1319,4573,1085,26,66,821,18255,19427,15414,2.66,"$149,400 ","$52,266 ",38.3,37.1,39.2,FL,5,"West Palm Beach-Boca Raton, FL MSA",South,South Atlantic,6706,"$40,597 ","$163,562 ","$24,390 "
"$2,540 ",C,2,0.333333333,607,Lease,58120500,Services - Eating and Drinking,Family restaurants,5,3,$550 ,$253 ,31.51,$0 ,$15 ,0,0,0,0,,,1,1,yes,1,8.80403341,0,0,0,0,26023,23961,149,1334,1154,7,57,312,13029,12994,10351,2.6,"$344,000 ","$100,571 ",38.3,37.6,38.8,TX,6,"Austin-San Marcos, TX MSA",South,West South Central,29152,"$351,618 ","$1,481,317 ","$50,814 "
"$2,720 ",A,18,0.052631579,548,Lease,59920000,Retail - Others,Florist,1,12,"$34,600 ","$253,373 ",87.98,"$1,643 ","$2,718 ",3,1,0,0,,,0.83333333,0,no,0,,0,0,0,0,5577,5315,32,177,60,3,11,98,2691,2886,2798,2.48,"$132,200 ","$30,357 ",37.6,35.7,40.2,TN,5,"Knoxville, TN MSA",South,East South Central,7649,"$30,024 ","$168,674 ","$22,052 "
"$3,160 ",C,5,0.166666667,596,Lease,70110400,Services - Hotels Rooming and Other Lodging,Inns,10,9,"$1,500 ","$26,590 ",94.66,$177 ,$332 ,0,1,1,0,,,0.66666667,0.04946549,no,0,,0,0,0,0,956,853,2,11,2,0,61,6,469,487,470,2.38,"$48,000 ","$30,417 ",42.4,41.6,42.9,MT,7,,West,Mountain,257,"$1,105 ","$4,671 ","$18,175 "
"$2,810 ",C,3,0.25,638,Lease,79910103,Services - Amusement & Recreation,Spas,8,8,"$53,800 ","$58,915 ",52.27,$0 ,"$1,046 ",1,0,0,0,,,1,0.60777423,no,0,,0,0,0,0,13273,10789,81,3667,54,21,199,1803,6874,6399,4428,3.31,"$165,400 ","$50,687 ",30.9,30.8,31,AZ,7,"Phoenix-Mesa, AZ MSA",West,Mountain,3246,"$24,950 ","$101,665 ","$31,320 "
"$2,740 ",B,2,0.333333333,557,Lease,58120800,Services - Eating and Drinking,Steak & barbecue restaurants,1,2,"$10,500 ","$96,548 ",90.19,$0 ,$802 ,4,0,0,0,,,1,0,no,0,,0,0,0,0,32237,31557,25,475,95,7,97,177,15545,16692,15053,2.42,"$85,400 ","$28,613 ",39.6,38.4,40.7,TN,6,,South,East South Central,10460,"$58,252 ","$248,862 ","$23,792 "
"$2,460 ",C,2,0.333333333,597,Lease,58120500,Services - Eating and Drinking,Family restaurants,3,2,"$22,400 ","$123,426 ",84.64,$0 ,"$1,045 ",1,1,0,0,,,1,0,no,0,,0,0,0,0,28936,21927,2366,5216,1028,142,256,1825,13944,14992,13482,2.37,"$94,500 ","$36,349 ",37.2,35.8,38.4,AZ,7,,West,Mountain,12208,"$76,267 ","$322,516 ","$26,418 "
"$2,800 ",C,11,0.083333333,491,Lease,75380000,Services - Auto Repair & Maintenance,Automotive general repair shops,1,5,"$1,800 ","$16,122 ",89.96,"$4,864 ",$443 ,0,1,3,0,,,0.2,0,no,0,,0,0,1,0,18628,12357,546,15691,57,19,132,5223,10462,8166,4564,3.88,"$58,800 ","$28,829 ",24.7,24,25.8,TX,7,"El Paso, TX MSA",South,West South Central,915,"$4,736 ","$17,970 ","$19,639 "
"$2,890 ",A,2,0.333333333,689,Lease,73891600,Services - For Businesses,Mailing & messenger services,8,12,"$173,875 ","$506,151 ",74.43,$0 ,"$4,260 ",1,0,0,0,,,1,0.09874932,no,0,,0,0,0,0,11151,9866,1022,219,32,3,25,73,5563,5588,3881,2.99,"$110,700 ","$53,278 ",31.2,31,31.4,GA,5,"Atlanta, GA MSA",South,South Atlantic,2239,"$10,356 ","$44,127 ","$19,708 "
"$2,100 ",B,5,0.166666667,699,Lease,54310000,Retail - Food Stores,Fruit & vegetable markets,21,16,"$499,600 ","$1,156,882 ",69.84,$0 ,"$15,193 ",0,0,0,0,,,1,0.07490947,no,0,,0,0,0,0,13948,12957,234,480,469,8,4,102,6560,7388,5948,2.41,"$239,200 ","$74,284 ",41.7,39.8,43.5,NJ,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,4513,"$30,901 ","$137,057 ","$30,369 "
"$7,200 ",C,17,0.055555556,671,Lease,82990400,Services - Educational,Driving school,6,6,$750 ,"$47,582 ",98.45,"$31,469 ",$762 ,8,5,7,0,,,0.83333333,0.03390725,yes,1,48.8638405,0,0,6,0,34656,27418,3205,6276,1007,23,130,1879,16954,17702,15464,2.36,"$108,800 ","$44,130 ",33,32,34.2,FL,5,"Orlando, FL MSA",South,South Atlantic,18242,"$133,559 ","$569,640 ","$31,227 "
"$3,850 ",C,2,0.333333333,639,Mortgage,75380000,Services - Auto Repair & Maintenance,Automotive general repair shops,9,15,"$54,500 ","$157,628 ",74.31,$0 ,"$3,019 ",0,0,0,0,,,1,0.32231121,no,0,,0,0,0,0,7162,6963,72,127,29,1,7,25,3490,3672,2908,2.55,"$114,800 ","$47,418 ",38.4,37.6,39,PA,5,"Allentown-Bethlehem-Easton, PA MSA",Northeast,Middle Atlantic,828,"$4,536 ","$20,476 ","$24,729 "
"$1,500 ",B,4,0.2,614,Lease,55310000,Retail - Automotive Dealers & Gas Stations,Automotive supplies,11,4,"$45,600 ","$318,614 ",87.48,$0 ,"$2,634 ",0,0,0,0,,,0.75,0,no,0,,0,0,1,0,25848,16284,2130,7624,1335,36,1155,3790,12531,13317,10499,2.61,"$110,000 ","$32,825 ",39.9,37.4,42.6,CA,8,"Los Angeles-Riverside-Orange County, CA",West,Pacific,4811,"$26,605 ","$113,461 ","$23,584 "
"$2,730 ",C,4,0.2,517,Lease,54110000,Retail - Food Stores,Groceries,3,3,"$1,000 ","$82,403 ",98.8,$0 ,$906 ,5,1,0,0,,,1,0,no,0,,0,0,0,0,19227,14153,356,4826,474,17,206,3534,10718,8509,6479,2.68,"$96,600 ","$30,726 ",33.9,33.1,35.2,OR,7,,West,Pacific,6934,"$37,112 ","$151,037 ","$21,782 "
"$3,270 ",C,56,0.01754386,612,Lease,73891600,Services - For Businesses,Mailing & messenger services,14,27,"$41,000 ","$98,202 ",70.55,$0 ,"$2,268 ",2,0,0,0,,,1,0.28801631,no,0,,0,0,0,0,22943,20949,245,2660,110,9,136,1112,11283,11660,10141,2.38,"$72,200 ","$30,602 ",29.7,28.4,31.2,TX,6,,South,West South Central,8954,"$48,507 ","$200,089 ","$22,346 "
"$2,640 ",A,1,0.5,667,Lease,79910103,Services - Amusement & Recreation,Spas,3,12,"$15,197 ","$47,023 ",75.58,$0 ,"$1,401 ",0,0,0,0,,,1,0,no,0,,0,0,0,0,43745,35813,423,1935,5118,83,164,885,21726,22019,17186,2.66,"$251,600 ","$70,082 ",34.8,34.7,34.9,OR,8,"Portland-Salem, OR-WA CMSA",West,Pacific,6023,"$54,610 ","$227,925 ","$37,842 "
"$2,830 ",A,11,0.083333333,647,Lease,57120000,"Retail - Furniture, Furnishings & Appliances",Furniture,6,9,"$61,520 ","$899,895 ",93.6,$0 ,"$7,513 ",0,0,0,0,,,1,0.01761878,no,0,,0,0,0,0,69189,58357,1185,13209,1117,88,677,5830,34623,34566,27888,2.59,"$120,100 ","$43,406 ",32.6,31.1,34.4,AZ,7,"Phoenix-Mesa, AZ MSA",West,Mountain,18687,"$98,942 ","$419,254 ","$22,436 "
"$2,090 ",B,4,0.2,627,Lease,59320000,Retail - Others,"Used furnishing, antiques, books, clothing",3,3,"$5,000 ","$26,080 ",83.91,$0 ,$509 ,14,5,2,0,,,1,0.17819442,no,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,$0 ,0,0,0,CT,5,New York-Northern New Jersey-Long Island,Northeast,New England,3421,"$31,671 ","$116,294 ","$33,994 "
"$4,780 ",C,5,0.166666667,738,Lease,59440000,Retail - Others,Jewelry,2,19,"$196,498 ","$350,594 ",64.08,$0 ,"$3,566 ",0,0,0,0,,,1,0,no,0,,0,0,0,0,20728,19813,250,1067,291,2,14,150,9230,11498,13184,2.01,"$205,300 ","$46,992 ",60.7,56.9,63.5,FL,5,"West Palm Beach-Boca Raton, FL MSA",South,South Atlantic,7732,"$55,623 ","$227,369 ","$29,406 "
"$2,320 ",B,9,0.1,647,Lease,59440000,Retail - Others,Jewelry,2,6,"$10,000 ","$83,887 ",89.35,$423 ,"$2,699 ",0,0,0,0,,,0.83333333,0,no,0,,0,0,0,0,4413,4196,14,106,8,0,30,77,2280,2133,8350,2.16,"$256,600 ","$41,981 ",45.5,44.9,46.3,AL,6,"Mobile, AL MSA",South,East South Central,3579,"$14,122 ","$67,029 ","$18,728 "
"$3,190 ",B,22,0.043478261,619,Lease,58120500,Services - Eating and Drinking,Family restaurants,11,20,"$329,500 ","$1,378,308 ",80.71,$0 ,"$13,255 ",3,0,0,0,,,1,0.04583953,no,0,,0,0,1,0,23068,18850,2485,2305,468,17,43,830,10954,12114,10031,2.35,"$197,900 ","$59,851 ",40,37.3,43.1,NJ,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,20996,"$245,550 ","$987,285 ","$47,023 "
"$3,630 ",C,3,0.25,464,Lease,59920000,Retail - Others,Florist,3,13,"$5,122 ","$15,937 ",75.68,"$1,076 ",$935 ,15,2,1,0,,,0.69230769,0.37610078,no,0,,0,0,0,0,33716,29247,1687,4550,749,15,77,1102,16565,17151,14595,2.44,"$97,600 ","$42,831 ",36.6,35.2,38.1,FL,5,"Orlando, FL MSA",South,South Atlantic,7663,"$43,689 ","$185,382 ","$24,192 "
"$3,180 ",C,1,0.5,593,Lease,82990400,Services - Educational,Driving school,4,4,$300 ,"$27,841 ",98.93,$0 ,$728 ,4,0,0,0,,,1,0,no,0,,0,0,0,0,31712,20251,3990,2346,3091,590,402,949,15310,16402,12665,2.54,"$115,600 ","$32,351 ",28.6,28.3,28.9,WA,8,"Seattle-Tacoma-Bremerton, WA CMSA",West,Pacific,7064,"$46,179 ","$195,152 ","$27,626 "
"$3,450 ",C,4,0.2,606,Lease,75380000,Services - Auto Repair & Maintenance,Automotive general repair shops,2,11,"$16,500 ","$116,819 ",87.62,"$1,681 ","$2,328 ",18,5,2,0,,,0.54545455,0.0469252,no,0,,0,0,0,0,3579,3391,33,236,2,0,16,91,1799,1780,1284,2.92,"$89,300 ","$49,375 ",36.4,36.4,36.4,TX,6,"Waco, TX MSA",South,West South Central,296,"$1,021 ","$4,284 ","$14,473 "
"$2,900 ",C,3,0.25,481,Lease,59210000,Retail - Others,Alcoholic beverages,10,8,"$16,250 ","$16,482 ",50.35,"$2,748 ",$771 ,6,5,0,0,,,0.75,0.48444405,no,0,,0,0,1,0,24552,19028,2707,3318,494,3,63,1447,11446,13106,10979,2.33,"$98,300 ","$37,333 ",36.2,34.6,37.8,CT,5,New York-Northern New Jersey-Long Island,Northeast,New England,8510,"$51,973 ","$212,418 ","$24,961 "
"$2,870 ",B,1,0.5,594,Lease,58120500,Services - Eating and Drinking,Family restaurants,2,10,"$56,450 ","$380,828 ",87.09,$0 ,"$3,332 ",1,0,0,0,,,1,0.13415142,no,0,,0,0,0,0,10647,10156,44,424,41,18,70,151,5341,5306,3665,2.99,"$219,600 ","$67,628 ",37,37.1,37,CO,7,,West,Mountain,1407,"$8,593 ","$38,136 ","$27,104 "
"$4,400 ",C,2,0.333333333,526,Lease,58120500,Services - Eating and Drinking,Family restaurants,6,17,"$54,359 ","$47,618 ",46.69,$205 ,"$2,184 ",3,1,0,0,,,0.94117647,0.93857922,no,0,,0,0,0,0,54329,22387,2404,10260,23519,35,105,3567,25558,28771,20372,2.67,"$279,500 ","$37,155 ",39.3,37.1,41.3,NY,5,New York-Northern New Jersey-Long Island,Northeast,Middle Atlantic,19088,"$154,604 ","$673,420 ","$35,280 "
